ROI_name,Region Name,SUM of UC,SUM of OC,Inconsistency,Equal,Label
A37dl_R,A39c_R,1,0,False,False,523
A37dl_R,A4ul_R,1,0,False,False,524
A37dl_R,A6cdl_R,1,0,False,False,525
A37dl_R,dmPOS_R,1,0,False,False,526
A37dl_R,V5/MT+_R,1,0,False,False,527
A37elv_L,A2_L,1,0,False,False,528
A37elv_L,A39rd_L,1,0,False,False,529
A37elv_L,A40c_L,1,0,False,False,530
A37elv_L,A40c_R,1,0,False,False,531
A37elv_L,A40rv_L,1,0,False,False,532
A37elv_L,A40rv_R,1,0,False,False,533
A37elv_L,A5l_L,1,0,False,False,534
A5l_L,A37elv_L,1,0,False,False,534
A37elv_L,A6cdl_L,1,0,False,False,535
A37elv_L,A6cdl_R,1,0,False,False,536
A37elv_L,A6cvl_L,1,0,False,False,537
A37elv_L,A6dl_R,1,0,False,False,538
A37elv_L,A6vl_R,1,0,False,False,539
A37elv_L,A7c_L,1,0,False,False,540
A37elv_L,A7ip_L,1,0,False,False,541
A37elv_R,A2_L,1,0,False,False,542
A37elv_R,A31_R,1,0,False,False,543
A37elv_R,A39c_L,1,0,False,False,544
A37elv_R,A39c_R,1,0,False,False,545
A37elv_R,A39rd_R,1,0,False,False,546
A37elv_R,A40rd_L,1,0,False,False,547
A37elv_R,A40rd_R,1,0,False,False,548
A37elv_R,A5l_L,1,0,False,False,549
A5l_L,A37elv_R,1,0,False,False,549
A37elv_R,A5m_R,1,0,False,False,550
A37elv_R,A6cdl_L,1,0,False,False,551
A37elv_R,A6cdl_R,1,0,False,False,552
A37elv_R,A6dl_L,1,0,False,False,553
A37elv_R,A6dl_R,1,0,False,False,554
A37elv_R,A6vl_L,1,0,False,False,555
A37elv_R,A6vl_R,1,0,False,False,556
A37elv_R,A7c_L,1,0,False,False,557
A37elv_R,A7c_R,1,0,False,False,558
A7c_R,A37elv_R,1,0,False,False,558
A37elv_R,A7ip_L,1,0,False,False,559
A7ip_L,A37elv_R,1,0,False,False,559
A37elv_R,A7m_R,1,0,False,False,560
A37elv_R,A7r_R,1,0,False,False,561
A37elv_R,IFJ_R,1,0,False,False,562
A37elv_R,lsOccG_L,1,0,False,False,563
A37elv_R,lsOccG_R,1,0,False,False,564
lsOccG_R,A37elv_R,1,0,False,False,564
A37elv_R,mOccG_R,1,0,False,False,565
A37elv_R,msOccG_L,1,0,False,False,566
A37elv_R,msOccG_R,1,0,False,False,567
A37elv_R,Right VIIb,1,0,False,False,568
A37elv_R,V5/MT+_R,1,0,False,False,569
A37elv_R,vmPOS_L,1,0,False,False,570
A37lv_L,A24cd_R,1,0,False,False,571
A37lv_L,A24rv_R,1,0,False,False,572
A37lv_L,A37elv_R,1,0,False,False,573
A37lv_L,A37vl_R,1,0,False,False,574
A37lv_L,A39rd_L,1,0,False,False,575
A37lv_L,A39rd_R,1,0,False,False,576
A37lv_L,A40c_L,1,0,False,False,577
A37lv_L,A40rv_R,1,0,False,False,578
A37lv_L,A4hf_R,1,0,False,False,579
A37lv_L,A4tl_L,1,0,False,False,580
A37lv_L,A4ul_R,1,0,False,False,581
A37lv_L,A5l_L,1,0,False,False,582
A5l_L,A37lv_L,1,0,False,False,582
A37lv_L,A6cdl_L,1,0,False,False,583
A37lv_L,A6dl_L,1,0,False,False,584
A37lv_L,A6dl_R,1,0,False,False,585
A37lv_L,A6vl_L,1,0,False,False,586
A37lv_L,A6vl_R,1,0,False,False,587
A37lv_L,A8m_R,1,0,False,False,588
A37lv_L,cCunG_R,1,0,False,False,589
A37lv_L,dmPOS_L,1,0,False,False,590
A37lv_L,mOccG_L,1,0,False,False,591
A37lv_L,mOccG_R,1,0,False,False,592
A37lv_L,msOccG_R,1,0,False,False,593
A37lv_L,rCunG_R,1,0,False,False,594
A37lv_L,V5/MT+_L,1,0,False,False,595
A37lv_R,A2_R,1,0,False,False,596
A37lv_R,A37elv_L,1,0,False,False,597
A37lv_R,A37lv_L,1,0,False,False,598
A37lv_R,A37mv_L,1,0,False,False,599
A37lv_R,A37mv_R,1,0,False,False,600
A37lv_R,A39c_L,1,0,False,False,601
A37lv_R,A39rd_L,1,0,False,False,602
A37lv_R,A39rd_R,1,0,False,False,603
A37lv_R,A40rd_R,1,0,False,False,604
A37lv_R,A4ul_R,1,0,False,False,605
A37lv_R,A5l_L,1,0,False,False,606
A5l_L,A37lv_R,1,0,False,False,606
A37lv_R,A5m_R,1,0,False,False,607
A37lv_R,A6cdl_L,1,0,False,False,608
A37lv_R,A6dl_R,1,0,False,False,609
A37lv_R,A6vl_R,1,0,False,False,610
A37lv_R,A7c_R,1,0,False,False,611
A7c_R,A37lv_R,1,0,False,False,611
A37lv_R,A7ip_L,1,0,False,False,612
A7ip_L,A37lv_R,1,0,False,False,612
A37lv_R,A7ip_R,1,0,False,False,613
A37lv_R,A7m_R,1,0,False,False,614
A37lv_R,A7r_L,1,0,False,False,615
A37lv_R,lsOccG_R,1,0,False,False,616
lsOccG_R,A37lv_R,1,0,False,False,616
A37lv_R,mOccG_L,1,0,False,False,617
A37lv_R,mOccG_R,1,0,False,False,618
A37lv_R,msOccG_R,1,0,False,False,619
A37lv_R,rCunG_L,1,0,False,False,620
A37lv_R,Right VIIb,1,0,False,False,621
A37lv_R,V5/MT+_R,1,0,False,False,622
A37lv_R,Vermis VIIIa,1,0,False,False,623
A37lv_R,vmPOS_L,1,0,False,False,624
A38m_L,A23v_R,1,0,False,False,625
A38m_L,A8dl_R,1,0,False,False,626
A38m_L,A9/46d_R,1,0,False,False,627
A38m_L,A9m_L,1,0,False,False,628
A38m_L,dmPOS_R,1,0,False,False,629
A38m_R,A10m_L,1,0,False,False,630
A38m_R,A39rd_R,1,0,False,False,631
A38m_R,A39rv_R,1,0,False,False,632
A38m_R,A41/42_L,1,0,False,False,633
A38m_R,A9m_R,1,0,False,False,634
A9m_R,A38m_R,1,0,False,False,634
A38m_R,dmPOS_L,1,0,False,False,635
A38m_R,vmPOS_L,1,0,False,False,636
A39rv_L,A21r_L,1,0,False,False,637
A40rd_L,A37elv_L,1,0,False,False,638
A40rd_L,A37lv_L,1,0,False,False,639
A40rd_L,A37vl_L,1,0,False,False,640
A40rd_L,A40rd_L,1,0,False,True,641
A4hf_L,A1/2/3ulhf_R,1,0,False,False,642
A4hf_L,A4hf_R,1,0,False,False,643
A4ll_L,A1/2/3ll_L,1,0,False,False,644
A4ll_L,A1/2/3tru_L,1,0,False,False,645
A5l_L,A20cl_L,1,0,False,False,646
A5l_L,A37mv_L,1,0,False,False,647
A5l_L,A37vl_L,1,0,False,False,648
A5l_L,A37vl_R,1,0,False,False,649
A5l_L,A6cdl_R,1,0,False,False,650
A5l_L,A6dl_L,1,0,False,False,651
A5l_L,lsOccG_R,1,0,False,False,652
A5l_L,msOccG_R,1,0,False,False,653
A5l_L,Right Crus I,1,0,False,False,654
A5l_L,V5/MT+_R,1,0,False,False,655
A6vl_L,A20cl_L,1,0,False,False,656
A6vl_L,A37dl_L,1,0,False,False,657
A6vl_L,A37vl_L,1,0,False,False,658
A6vl_L,A45c_L,1,0,False,False,659
A6vl_L,aSTS_L,1,0,False,False,660
A6vl_R,A10l_R,1,0,False,False,661
A6vl_R,A46_R,1,0,False,False,662
A7c_R,A7c_R,1,0,False,True,663
A7ip_L,A37lv_L,1,0,False,False,664
A7ip_L,A37mv_L,1,0,False,False,665
A7ip_L,A37vl_R,1,0,False,False,666
A7ip_L,Left VI,1,0,False,False,667
A7ip_L,Right Crus I,1,0,False,False,668
A7ip_L,V5/MT+_R,1,0,False,False,669
A8dl_L,A22c_L,1,0,False,False,670
A8vl_L,A37dl_L,1,0,False,False,671
A9/46v_R,A6cdl_R,1,0,False,False,672
A9l_R,A38m_L,1,0,False,False,673
A9m_L,A11m_R,1,0,False,False,674
A9m_L,A20r_R,1,0,False,False,675
A9m_L,aSTS_L,1,0,False,False,676
aSTS_L,A9m_L,1,0,False,False,676
A9m_R,A12/47o_L,1,0,False,False,677
A9m_R,A20r_R,1,0,False,False,678
A9m_R,A28/34_R,1,0,False,False,679
A9m_R,A37lv_R,1,0,False,False,680
A9m_R,A38l_L,1,0,False,False,681
A9m_R,A38m_L,1,0,False,False,682
A9m_R,A6vl_R,1,0,False,False,683
A9m_R,Left I-IV,1,0,False,False,684
A9m_R,Left V,1,0,False,False,685
A9m_R,Right V,1,0,False,False,686
A9m_R,Right VI,1,0,False,False,687
aSTS_L,A11l_L,1,0,False,False,688
aSTS_L,A11m_L,1,0,False,False,689
aSTS_L,A12/47o_L,1,0,False,False,690
aSTS_L,A21c_R,1,0,False,False,691
aSTS_L,A21r_L,1,0,False,False,692
aSTS_L,A22c_R,1,0,False,False,693
aSTS_L,A31_R,1,0,False,False,694
aSTS_L,A38l_L,1,0,False,False,695
aSTS_L,A38m_L,1,0,False,False,696
aSTS_L,A39rd_L,1,0,False,False,697
aSTS_L,A40c_L,1,0,False,False,698
aSTS_L,A40rv_L,1,0,False,False,699
aSTS_L,A8dl_R,1,0,False,False,700
aSTS_L,A8vl_R,1,0,False,False,701
aSTS_L,A9l_L,1,0,False,False,702
aSTS_L,aSTS_R,1,0,False,False,703
aSTS_R,aSTS_L,1,0,False,False,703
aSTS_L,dmPOS_L,1,0,False,False,704
dmPOS_L,aSTS_L,1,0,False,False,704
aSTS_L,dmPOS_R,1,0,False,False,705
aSTS_L,rCunG_R,1,0,False,False,706
aSTS_L,vIa_L,1,0,False,False,707
aSTS_L,vmPOS_L,1,0,False,False,708
aSTS_L,vmPOS_R,1,0,False,False,709
aSTS_R,A12/47l_L,1,0,False,False,710
aSTS_R,A12/47o_L,1,0,False,False,711
aSTS_R,A12/47o_R,1,0,False,False,712
aSTS_R,A22c_L,1,0,False,False,713
aSTS_R,A22r_L,1,0,False,False,714
aSTS_R,A31_L,1,0,False,False,715
aSTS_R,A37dl_R,1,0,False,False,716
aSTS_R,A39rv_R,1,0,False,False,717
aSTS_R,A40c_L,1,0,False,False,718
aSTS_R,A40rv_L,1,0,False,False,719
aSTS_R,A4ll_R,1,0,False,False,720
aSTS_R,A4ul_L,1,0,False,False,721
aSTS_R,A8dl_L,1,0,False,False,722
aSTS_R,A8vl_L,1,0,False,False,723
aSTS_R,cpSTS_L,1,0,False,False,724
cpSTS_L,aSTS_R,1,0,False,False,724
aSTS_R,dmPOS_L,1,0,False,False,725
aSTS_R,dmPOS_R,1,0,False,False,726
aSTS_R,G_L,1,0,False,False,727
aSTS_R,Left V,1,0,False,False,728
aSTS_R,rCunG_L,1,0,False,False,729
aSTS_R,rpSTS_L,1,0,False,False,730
aSTS_R,vmPOS_L,1,0,False,False,731
aSTS_R,vmPOS_R,1,0,False,False,732
cpSTS_L,A22c_R,1,0,False,False,733
cpSTS_L,A22r_L,1,0,False,False,734
cpSTS_L,aSTS_L,1,0,False,False,735
cpSTS_R,A1/2/3tru_L,1,0,False,False,736
cpSTS_R,A1/2/3ulhf_R,1,0,False,False,737
cpSTS_R,A44op_R,1,0,False,False,738
cpSTS_R,A4hf_R,1,0,False,False,739
cpSTS_R,A4tl_R,1,0,False,False,740
cpSTS_R,A7pc_L,1,0,False,False,741
cpSTS_R,dId_R,1,0,False,False,742
dmPOS_R,A20rv_R,1,0,False,False,743
GP_R,Left V,1,0,False,False,744
GP_R,Left VI,1,0,False,False,745
GP_R,Left VIIIb,1,0,False,False,746
IFJ_L,A21c_L,1,0,False,False,747
IFJ_L,A37dl_L,1,0,False,False,748
IFJ_L,A6vl_L,1,0,False,False,749
IFJ_L,aSTS_L,1,0,False,False,750
IFJ_L,IFJ_L,1,0,False,True,751
IFJ_R,A10l_L,1,0,False,False,752
IFJ_R,A10l_R,1,0,False,False,753
IFJ_R,A12/47o_R,1,0,False,False,754
IFJ_R,A39rv_R,1,0,False,False,755
IFJ_R,A46_R,1,0,False,False,756
lsOccG_L,A37lv_R,1,0,False,False,757
lsOccG_R,A20cv_R,1,0,False,False,758
lsOccG_R,A37elv_L,1,0,False,False,759
lsOccG_R,A37vl_R,1,0,False,False,760
lsOccG_R,A7c_R,1,0,False,False,761
lsOccG_R,Right Crus I,1,0,False,False,762
Otha_R,A12/47o_R,1,0,False,False,763
Otha_R,A13_L,1,0,False,False,764
Otha_R,Left IX,1,0,False,False,765
Otha_R,mPMtha_R,1,0,False,False,766
Otha_R,NAC_L,1,0,False,False,767
Otha_R,NAC_R,1,0,False,False,768
Otha_R,Right VIIb,1,0,False,False,769
Otha_R,Right VIIIb,1,0,False,False,770
Otha_R,rTtha_R,1,0,False,False,771
Otha_R,vCa_R,1,0,False,False,772
rpSTS_L,A10m_L,1,0,False,False,773
rpSTS_L,A10m_R,1,0,False,False,774
rpSTS_L,A11l_R,1,0,False,False,775
rpSTS_L,A11m_L,1,0,False,False,776
rpSTS_L,A11m_R,1,0,False,False,777
rpSTS_L,A12/47l_R,1,0,False,False,778
rpSTS_L,A13_R,1,0,False,False,779
rpSTS_L,A22c_R,1,0,False,False,780
rpSTS_L,A22r_L,1,0,False,False,781
rpSTS_L,A22r_R,1,0,False,False,782
rpSTS_L,A32p_L,1,0,False,False,783
rpSTS_L,A32sg_R,1,0,False,False,784
rpSTS_L,A38l_L,1,0,False,False,785
rpSTS_L,A44v_L,1,0,False,False,786
rpSTS_L,A45c_L,1,0,False,False,787
rpSTS_L,A45r_L,1,0,False,False,788
rpSTS_L,A9m_R,1,0,False,False,789
rpSTS_L,aSTS_L,1,0,False,False,790
rpSTS_L,IFS_L,1,0,False,False,791
rpSTS_L,rpSTS_R,1,0,False,False,792
rpSTS_L,vIa_L,1,0,False,False,793
rpSTS_L,vIa_R,1,0,False,False,794
rpSTS_R,A1/2/3ulhf_R,1,0,False,False,795
rpSTS_R,A2_R,1,0,False,False,796
rpSTS_R,cpSTS_L,1,0,False,False,797
vmPOS_L,A12/47o_L,1,0,False,False,798
vmPOS_L,A21c_R,1,0,False,False,799
vmPOS_L,A37dl_R,1,0,False,False,800
vmPOS_L,A38l_L,1,0,False,False,801
vmPOS_L,rLinG_R,1,0,False,False,802
vmPOS_L,TH_R,1,0,False,False,803
vmPu_R,A1/2/3ll_R,1,0,False,False,804
vmPu_R,A23c_R,1,0,False,False,805
vmPu_R,A23d_L,1,0,False,False,806
vmPu_R,A24cd_L,1,0,False,False,807
vmPu_R,A32p_R,1,0,False,False,808
vmPu_R,A40c_R,1,0,False,False,809
vmPu_R,A44d_R,1,0,False,False,810
vmPu_R,A9m_R,1,0,False,False,811
vmPu_R,dlPu_L,1,0,False,False,812
vmPu_R,Left IX,1,0,False,False,813
vmPu_R,Left V,1,0,False,False,814
vmPu_R,lPFtha_R,1,0,False,False,815
vmPu_R,mPMtha_R,1,0,False,False,816
vmPu_R,NAC_L,1,0,False,False,817
vmPu_R,Stha_R,1,0,False,False,818
vmPu_R,Vermis VI,1,0,False,False,819
A1/2/3ll_L,A31_R,0,1,False,False,820
A1/2/3tonIa_L,cTtha_L,0,1,False,False,821
A1/2/3tonIa_L,rTtha_R,0,1,False,False,822
A10m_L,iOccG_R,0,1,False,False,823
A10m_R,A10l_R,0,1,False,False,824
A10m_R,A12/47l_L,0,1,False,False,825
A10m_R,A39rd_L,0,1,False,False,826
A10m_R,A44op_L,0,1,False,False,827
A10m_R,A5l_L,0,1,False,False,828
A10m_R,A9/46v_L,0,1,False,False,829
A10m_R,A9/46v_R,0,1,False,False,830
A10m_R,dCa_L,0,1,False,False,831
A10m_R,dCa_R,0,1,False,False,832
A10m_R,IFS_L,0,1,False,False,833
A10m_R,IFS_R,0,1,False,False,834
A10m_R,iOccG_R,0,2,False,False,835
A10m_R,Left VI,0,1,False,False,836
A10m_R,Left VIIb,0,3,False,False,837
A10m_R,Left VIIIa,0,1,False,False,838
A10m_R,V5/MT+_R,0,3,False,False,839
A10m_R,Vermis VI,0,1,False,False,840
A11m_L,A20cl_R,0,1,False,False,841
A11m_L,A20cv_R,0,1,False,False,842
A11m_L,A37elv_R,0,1,False,False,843
A11m_L,Left Crus II,0,1,False,False,844
A11m_L,Left VIIIb,0,1,False,False,845
A11m_R,A10l_R,0,1,False,False,846
A11m_R,A11l_R,0,2,False,False,847
A11m_R,A12/47l_R,0,1,False,False,848
A11m_R,A20cl_R,0,1,False,False,849
A11m_R,A20cv_R,0,2,False,False,850
A11m_R,A37elv_R,0,1,False,False,851
A11m_R,A37lv_R,0,2,False,False,852
A11m_R,A9/46v_L,0,1,False,False,853
A11m_R,A9/46v_R,0,1,False,False,854
A11m_R,dIa_R,0,1,False,False,855
A11m_R,dId_R,0,1,False,False,856
A11m_R,dlPu_R,0,3,False,False,857
A11m_R,Left VIIIa,0,2,False,False,858
A11m_R,Left VIIIb,0,1,False,False,859
A11m_R,Left X,0,1,False,False,860
A11m_R,Right Crus I,0,3,False,False,861
A11m_R,Right VIIIa,0,1,False,False,862
A11m_R,vIa_R,0,1,False,False,863
A11m_R,vmPu_R,0,1,False,False,864
A12/47o_L,A11l_L,0,1,False,False,865
A12/47o_L,A20rv_R,0,1,False,False,866
A12/47o_L,A44op_R,0,1,False,False,867
A12/47o_L,A9/46v_R,0,1,False,False,868
A12/47o_L,dIa_R,0,1,False,False,869
A14m_R,lsOccG_L,0,1,False,False,870
A14m_R,msOccG_L,0,1,False,False,871
A14m_R,msOccG_R,0,1,False,False,872
A14m_R,Right X,0,2,False,False,873
A20cv_L,Left Crus I,0,1,False,False,874
A20cv_L,Left VI,0,1,False,False,875
A20cv_R,A20cv_R,0,1,False,True,876
A20cv_R,Right Crus I,0,1,False,False,877
A20il_L,Left Crus I,0,1,False,False,878
A20il_L,Left VI,0,1,False,False,879
A20iv_L,Left Crus I,0,1,False,False,880
A20iv_L,Left VI,0,1,False,False,881
A21c_L,A1/2/3tonIa_R,0,1,False,False,882
A21c_L,A20cv_R,0,1,False,False,883
A21c_L,A20iv_R,0,1,False,False,884
A21c_L,A20rv_R,0,1,False,False,885
A21c_L,A22c_R,0,1,False,False,886
A21c_L,A37lv_R,0,1,False,False,887
A21c_L,A4tl_R,0,1,False,False,888
A21c_L,A6cdl_R,0,1,False,False,889
A21c_L,Left Crus I,0,2,False,False,890
A21c_L,Left Crus II,0,1,False,False,891
A21c_L,Left VI,0,1,False,False,892
A21c_L,Left VIIb,0,3,False,False,893
A21c_L,Left VIIIa,0,4,False,False,894
A21c_L,Left X,0,1,False,False,895
A21c_L,rHipp_L,0,1,False,False,896
A21c_L,Right VIIb,0,1,False,False,897
A21c_L,Right VIIIa,0,4,False,False,898
A21c_L,Right VIIIb,0,2,False,False,899
A21c_L,Right X,0,1,False,False,900
A21c_L,Stha_L,0,1,False,False,901
A21c_L,TE1.0/TE1.2_R,0,1,False,False,902
A21r_L,A11l_R,0,2,False,False,903
A21r_L,A13_L,0,2,False,False,904
A21r_L,A20rv_L,0,1,False,False,905
A21r_L,A20rv_R,0,1,False,False,906
A21r_L,A32sg_L,0,1,False,False,907
A21r_L,A44op_R,0,1,False,False,908
A21r_L,A6m_R,0,1,False,False,909
A21r_L,A6vl_R,0,1,False,False,910
A21r_L,A8m_R,0,1,False,False,911
A21r_L,dCa_L,0,1,False,False,912
A21r_L,dCa_R,0,2,False,False,913
A21r_L,GP_L,0,2,False,False,914
A21r_L,GP_R,0,1,False,False,915
A21r_L,lAmyg_L,0,1,False,False,916
A21r_L,Left VIIIa,0,1,False,False,917
A21r_L,Left VIIIb,0,1,False,False,918
A21r_L,lPFtha_L,0,1,False,False,919
A21r_L,mAmyg_L,0,2,False,False,920
A21r_L,mPMtha_R,0,2,False,False,921
A21r_L,NAC_L,0,2,False,False,922
A21r_L,NAC_R,0,1,False,False,923
A21r_L,rHipp_L,0,1,False,False,924
A21r_L,vCa_R,0,1,False,False,925
A21r_L,vmPu_L,0,1,False,False,926
A21r_L,vmPu_R,0,1,False,False,927
A21r_R,A11l_R,0,1,False,False,928
A21r_R,A13_R,0,1,False,False,929
A21r_R,A8m_R,0,1,False,False,930
A21r_R,dCa_R,0,1,False,False,931
A21r_R,GP_R,0,1,False,False,932
A21r_R,Left VIIb,0,2,False,False,933
A21r_R,Left VIIIa,0,1,False,False,934
A21r_R,lPFtha_L,0,1,False,False,935
A21r_R,NAC_L,0,1,False,False,936
A21r_R,Right VIIIb,0,1,False,False,937
A21r_R,Right X,0,1,False,False,938
A21r_R,vmPu_L,0,1,False,False,939
A21r_R,vmPu_R,0,1,False,False,940
A23c_L,A6vl_L,0,1,False,False,941
A23c_R,Otha_R,0,1,False,False,942
A23d_L,A40c_R,0,1,False,False,943
A23d_L,A4t_R,0,1,False,False,944
A23v_L,A39rv_R,0,1,False,False,945
A23v_L,A40c_R,0,3,False,False,946
A23v_L,A40rd_R,0,1,False,False,947
A23v_L,Left VI,0,1,False,False,948
A23v_L,Left VIIIa,0,1,False,False,949
A23v_L,Right Crus I,0,1,False,False,950
A23v_L,Right Crus II,0,1,False,False,951
A23v_L,Right VIIb,0,1,False,False,952
A23v_L,Right VIIIa,0,1,False,False,953
A23v_R,A40c_R,0,3,False,False,954
A23v_R,A40rd_R,0,1,False,False,955
A23v_R,A40rv_R,0,1,False,False,956
A23v_R,A44op_R,0,1,False,False,957
A23v_R,A7ip_R,0,1,False,False,958
A23v_R,Right Crus II,0,1,False,False,959
A23v_R,Right VIIb,0,1,False,False,960
A23v_R,Right VIIIa,0,1,False,False,961
A24rv_L,dCa_L,0,1,False,False,962
A24rv_R,dCa_L,0,1,False,False,963
A24rv_R,vCa_L,0,2,False,False,964
A31_L,A1/2/3ll_R,0,1,False,False,965
A31_L,A39rd_L,0,1,False,False,966
A31_L,A39rd_R,0,1,False,False,967
A31_L,A40c_L,0,1,False,False,968
A31_L,A40c_R,0,1,False,False,969
A40c_R,A31_L,0,1,False,False,969
A31_L,A40rd_L,0,2,False,False,970
A31_L,A40rd_R,0,1,False,False,971
A31_L,A40rv_R,0,1,False,False,972
A31_L,A5l_L,0,1,False,False,973
A31_L,A7c_L,0,2,False,False,974
A31_L,A7ip_R,0,1,False,False,975
A31_L,cCunG_R,0,1,False,False,976
A31_L,dmPOS_L,0,1,False,False,977
A31_L,OPC_R,0,1,False,False,978
A32p_L,dCa_L,0,1,False,False,979
A32p_L,mOccG_L,0,1,False,False,980
A32p_L,mOccG_R,0,1,False,False,981
A32p_L,OPC_L,0,1,False,False,982
A32p_L,OPC_R,0,1,False,False,983
A32p_R,dCa_L,0,1,False,False,984
A32sg_L,A39c_L,0,1,False,False,985
A32sg_L,lsOccG_L,0,1,False,False,986
A32sg_L,msOccG_L,0,1,False,False,987
A32sg_R,dCa_L,0,1,False,False,988
A35/36r_R,dCa_L,0,2,False,False,989
A37dl_R,Otha_R,0,1,False,False,990
A37dl_R,PPtha_R,0,1,False,False,991
A37elv_R,dCa_R,0,1,False,False,992
A37elv_R,Right Crus I,0,1,False,False,993
A37elv_R,Right Crus II,0,1,False,False,994
A37lv_L,A20iv_L,0,1,False,False,995
A37lv_L,A20rv_L,0,2,False,False,996
A37lv_L,A37lv_L,0,1,False,True,997
A37lv_L,cHipp_L,0,2,False,False,998
A37lv_L,dCa_R,0,1,False,False,999
A37lv_L,Left Crus II,0,3,False,False,1000
A37lv_L,Right Crus I,0,2,False,False,1001
A37lv_L,Right I-IV,0,1,False,False,1002
A37lv_L,vCa_R,0,1,False,False,1003
A37lv_L,Vermis X,0,1,False,False,1004
A37lv_R,A10m_R,0,1,False,False,1005
A37lv_R,A9l_R,0,1,False,False,1006
A37lv_R,dCa_L,0,2,False,False,1007
A37lv_R,dCa_R,0,1,False,False,1008
A37lv_R,Left Crus I,0,1,False,False,1009
A37lv_R,Left Crus II,0,2,False,False,1010
A37lv_R,Left X,0,1,False,False,1011
A37lv_R,Right Crus II,0,3,False,False,1012
A37lv_R,rTtha_R,0,1,False,False,1013
A37lv_R,vCa_R,0,1,False,False,1014
A38m_L,Right VIIIb,0,2,False,False,1015
A38m_L,Right X,0,1,False,False,1016
A40c_R,A23v_L,0,2,False,False,1017
A40c_R,dmPOS_L,0,1,False,False,1018
dmPOS_L,A40c_R,0,1,False,False,1018
A41/42_R,cHipp_R,0,1,False,False,1019
A41/42_R,Otha_R,0,1,False,False,1020
Otha_R,A41/42_R,0,1,False,False,1020
A41/42_R,rTtha_R,0,2,False,False,1021
A5l_L,A23v_R,0,1,False,False,1022
A5l_L,cHipp_R,0,1,False,False,1023
A7r_R,A20il_L,0,1,False,False,1024
A8dl_L,A20rv_R,0,1,False,False,1025
A8dl_L,A40c_R,0,1,False,False,1026
A8dl_L,A40rd_R,0,1,False,False,1027
A8dl_L,A6cvl_R,0,1,False,False,1028
A8dl_L,Left VIIb,0,1,False,False,1029
A8dl_L,Left VIIIa,0,1,False,False,1030
A8dl_R,A40c_L,0,1,False,False,1031
A8dl_R,A40rd_L,0,1,False,False,1032
A8dl_R,A40rv_L,0,1,False,False,1033
A8dl_R,A40rv_R,0,1,False,False,1034
A8dl_R,A6cvl_R,0,1,False,False,1035
A9m_R,A5l_L,0,1,False,False,1036
aSTS_L,cHipp_L,0,3,False,False,1037
aSTS_L,Left Crus II,0,1,False,False,1038
aSTS_L,Left VIIb,0,3,False,False,1039
aSTS_L,Left VIIIa,0,1,False,False,1040
aSTS_L,Left VIIIb,0,1,False,False,1041
aSTS_L,Right VIIIa,0,1,False,False,1042
aSTS_L,Right VIIIb,0,1,False,False,1043
aSTS_L,Right X,0,1,False,False,1044
aSTS_R,A7ip_R,0,1,False,False,1045
aSTS_R,GP_R,0,1,False,False,1046
aSTS_R,Left VI,0,1,False,False,1047
aSTS_R,Left VIIIa,0,1,False,False,1048
aSTS_R,Left VIIIb,0,1,False,False,1049
aSTS_R,Left X,0,1,False,False,1050
aSTS_R,rTtha_R,0,1,False,False,1051
dIg_R,rTtha_R,0,1,False,False,1052
dmPOS_L,A1/2/3ll_L,0,1,False,False,1053
dmPOS_L,A1/2/3ll_R,0,1,False,False,1054
dmPOS_L,A40c_L,0,1,False,False,1055
dmPOS_L,A40rd_L,0,1,False,False,1056
dmPOS_L,A5m_R,0,1,False,False,1057
IFJ_R,A8dl_R,0,1,False,False,1058
Left Crus I,A4t_R,0,1,False,False,1059
Left Crus I,dmPOS_L,0,1,False,False,1060
Left Crus I,rCunG_L,0,1,False,False,1061
Left Crus I,rCunG_R,0,1,False,False,1062
Left Crus I,rLinG_L,0,1,False,False,1063
Left Crus I,vmPOS_L,0,2,False,False,1064
Left Crus I,vmPOS_R,0,3,False,False,1065
Otha_R,A1/2/3ll_L,0,3,False,False,1066
Otha_R,A1/2/3ll_R,0,1,False,False,1067
Otha_R,A1/2/3tonIa_L,0,1,False,False,1068
Otha_R,A1/2/3tonIa_R,0,1,False,False,1069
Otha_R,A1/2/3tru_L,0,1,False,False,1070
Otha_R,A1/2/3tru_R,0,1,False,False,1071
Otha_R,A1/2/3ulhf_L,0,1,False,False,1072
Otha_R,A1/2/3ulhf_R,0,1,False,False,1073
Otha_R,A2_L,0,1,False,False,1074
Otha_R,A2_R,0,1,False,False,1075
Otha_R,A22c_L,0,4,False,False,1076
Otha_R,A22c_R,0,2,False,False,1077
Otha_R,A22r_R,0,1,False,False,1078
Otha_R,A23c_L,0,1,False,False,1079
Otha_R,A37dl_L,0,1,False,False,1080
Otha_R,A37dl_R,0,3,False,False,1081
Otha_R,A37vl_L,0,1,False,False,1082
Otha_R,A39rv_L,0,1,False,False,1083
Otha_R,A39rv_R,0,1,False,False,1084
Otha_R,A40c_L,0,1,False,False,1085
Otha_R,A40rd_L,0,1,False,False,1086
Otha_R,A40rd_R,0,2,False,False,1087
Otha_R,A40rv_L,0,2,False,False,1088
Otha_R,A40rv_R,0,2,False,False,1089
Otha_R,A41/42_L,0,4,False,False,1090
Otha_R,A4ll_L,0,1,False,False,1091
Otha_R,A4ll_R,0,1,False,False,1092
